release_date,popularity,duration_ms,explicit,is_rock,is_pop,is_jazz,is_electronic,is_classical,is_blues,is_indie,is_hot
1999,0,687680,0,0,0,0,0,0,0,0,0
1993,48,246413,0,1,1,0,0,0,0,0,0
2009,1,170933,0,0,1,0,0,0,0,0,0
2008,12,173426,0,1,1,0,0,0,0,0,0
2006,0,149493,0,0,0,0,0,0,1,0,0
2007,0,202600,0,0,0,0,0,0,0,0,0
2005,0,278133,0,0,0,0,0,0,0,0,0
2007,9,292120,0,0,1,0,0,0,0,0,0
2010,21,180162,0,0,1,1,0,0,0,0,0
1999,0,136493,0,0,0,0,0,0,0,0,0
2005,11,159853,0,0,1,0,0,0,0,0,0
2002,9,262893,0,0,1,0,1,0,0,1,0
2015,26,548826,0,1,1,0,0,0,1,0,0
2005,10,199386,0,0,1,0,0,0,0,0,0
2007,10,287506,0,0,1,0,0,0,0,0,0
2001,20,161866,0,0,1,0,1,0,0,0,0
2022,0,200816,0,0,0,0,0,0,0,0,0
1975,10,185440,0,1,1,0,0,0,0,0,0
1984,20,333773,0,0,1,0,0,0,0,0,0
1900,1,201798,0,0,1,0,0,0,1,0,0
1981,4,243991,0,0,1,0,0,0,0,0,0
2000,30,152693,0,0,1,0,0,0,0,0,0
2000,15,262173,1,0,1,0,0,0,0,0,0
1991,10,202560,0,0,1,0,0,0,1,0,0
1994,3,262200,0,1,1,0,0,0,0,0,0
2008,0,395866,0,0,0,0,0,0,0,0,0
2001,0,262560,0,0,0,0,0,0,0,0,0
1984,2,203493,0,0,1,0,0,0,0,0,0
2012,5,821186,0,0,1,0,0,0,0,0,0
2006,5,209280,0,1,1,0,0,0,0,0,0
1956,34,175800,0,0,1,0,0,0,0,0,0
1996,0,262933,0,0,0,0,0,1,0,0,0
2002,8,183226,0,0,1,0,0,0,0,0,0
2003,42,380466,0,1,1,0,0,0,0,1,0
2009,58,281346,0,1,1,0,0,0,0,0,0
2001,4,277626,0,1,1,0,0,0,0,0,0
1972,0,150813,0,0,0,0,0,0,0,0,0
1994,52,245626,1,1,1,0,0,0,0,0,0
1988,2,277173,0,0,1,0,0,1,0,0,0
2008,0,213213,0,0,0,0,0,0,0,0,0
2024,8,211732,0,1,1,0,0,0,0,0,0
2007,1,180906,0,0,1,0,0,0,0,0,0
2009,10,179746,0,0,1,0,0,0,0,0,0
2005,14,125960,0,0,1,0,0,0,0,0,0
2010,0,216058,0,0,0,0,0,0,0,0,0
2016,1,61200,0,0,1,0,0,1,0,0,0
1996,24,173200,0,1,1,0,0,0,0,0,0
1984,50,264400,0,1,1,0,0,0,0,0,0
2009,4,292720,0,0,1,0,0,0,0,0,0
2009,33,248306,1,0,1,0,0,0,0,0,0
1996,1,232400,0,0,1,0,0,0,0,1,0
2001,33,231133,0,0,1,0,0,0,0,0,0
1994,2,87980,0,0,1,1,0,0,0,0,0
1979,11,209506,0,1,1,0,0,0,0,0,0
1979,51,216693,0,1,1,0,0,0,0,0,0
2005,0,330933,0,0,0,0,0,0,0,0,0
1962,49,207200,0,0,1,0,0,0,0,0,0
1989,16,159573,0,1,1,0,0,0,0,0,0
2006,0,186027,0,0,0,0,0,0,0,0,0
2004,23,433426,0,0,1,0,1,0,0,0,0
2002,0,354666,0,0,0,0,0,0,0,0,0
2008,16,255240,0,1,1,0,0,0,1,0,0
2005,0,134440,0,0,0,0,0,0,0,0,0
1995,1,230000,0,0,1,0,0,0,0,0,0
2003,11,300040,0,1,1,0,0,0,0,0,0
2003,0,332986,0,0,0,0,0,0,0,0,0
1999,19,228386,0,0,1,0,0,0,0,0,0
1960,0,167908,0,0,0,1,0,0,1,0,0
2012,0,195213,0,0,0,0,0,0,0,0,0
2003,3,208050,0,0,1,0,0,0,0,0,0
2014,0,299970,0,0,0,0,0,0,0,0,0
1999,0,233373,0,0,0,0,0,1,0,0,0
2005,2,310056,0,1,1,0,0,0,0,0,0
2005,16,278973,0,0,1,0,0,0,0,0,0
2002,3,403160,0,0,1,0,0,0,0,0,0
1995,63,208733,0,1,1,0,0,0,0,1,0
1989,10,238626,0,0,1,0,0,0,0,0,0
2025,6,203699,0,1,1,0,0,0,1,0,0
1970,0,955853,0,0,0,0,0,1,0,0,0
2002,8,269800,1,0,1,0,0,0,0,0,0
2018,34,544840,0,1,1,0,0,1,0,0,0
2007,3,161186,0,0,1,0,0,0,0,0,0
1991,0,210600,0,0,0,0,0,0,0,0,0
1993,0,165799,0,0,0,0,0,0,1,0,0
2015,22,230453,0,1,1,0,0,0,0,0,0
2011,2,291160,0,1,1,0,0,0,0,0,0
2008,4,215666,0,0,1,0,0,0,0,0,0
2003,2,155160,0,0,1,0,0,0,0,0,0
2007,9,349506,0,0,1,0,0,0,0,0,0
2003,3,166040,0,1,1,0,0,0,0,0,0
1980,24,174040,0,1,1,0,0,0,0,0,0
1996,1,283266,0,0,1,0,0,0,0,0,0
1997,21,287040,0,0,1,0,0,0,0,0,0
2016,16,133466,0,1,1,0,0,0,0,0,0
1975,19,269840,0,1,1,0,0,0,0,0,0
1999,38,175673,0,0,1,0,0,0,0,0,0
1997,7,151933,0,0,1,0,0,0,0,1,0
2005,25,342373,0,0,1,0,0,0,0,0,0
1991,1,210706,0,1,1,0,0,0,0,0,0
2000,4,285866,0,0,1,1,0,0,0,0,0
2009,2,231573,0,1,1,0,0,0,0,0,0
2007,16,181226,1,0,1,0,0,0,0,0,0
1998,14,197000,0,1,1,0,0,0,0,0,0
1987,29,222533,0,1,1,0,0,0,0,0,0
1993,13,216666,0,0,1,0,0,0,0,0,0
2002,12,300733,0,0,1,0,0,0,0,1,0
1964,30,240826,0,0,1,1,0,0,0,0,0
1987,17,200226,0,0,1,0,0,0,0,0,0
2002,11,494654,0,0,1,0,0,0,0,0,0
1994,23,339200,0,1,1,0,0,0,1,0,0
2007,3,212973,0,0,1,0,0,0,0,0,0
2005,0,218679,0,0,0,0,0,0,0,0,0
2007,4,245106,0,0,1,0,0,0,0,0,0
1995,1,222826,0,0,1,0,0,0,0,0,0
2003,35,521666,0,1,1,0,0,0,0,1,0
1990,3,143200,0,0,1,0,0,0,1,0,0
1999,1,106632,0,0,1,0,0,0,0,0,0
2006,5,203035,0,0,1,0,0,0,0,0,0
1987,6,342360,0,0,1,0,0,1,0,0,0
1994,1,140733,0,0,1,0,0,0,0,0,0
2013,3,122666,0,0,1,0,0,0,0,0,0
2003,23,240426,0,1,1,0,0,0,0,0,0
2009,42,228786,0,0,1,0,0,0,0,0,0
2010,3,312093,0,0,1,0,0,0,0,0,0
2021,0,277708,0,0,0,0,0,0,0,0,0
1985,13,208226,0,0,1,0,0,0,0,0,0
1970,36,167040,0,0,1,0,0,0,1,0,0
2006,27,265933,0,0,1,0,0,0,0,0,0
1993,0,293866,0,0,0,0,0,0,0,0,0
2006,0,374308,0,0,0,0,0,0,0,0,0
2008,0,162560,0,0,0,0,0,0,0,0,0
2008,17,238200,1,0,1,0,0,0,0,0,0
1995,17,216066,0,0,1,0,0,0,0,0,0
2012,0,133253,0,0,0,0,0,0,1,0,0
1998,23,237200,0,0,1,0,0,0,0,0,0
2008,21,197386,0,0,1,0,0,0,0,0,0
2009,18,152280,0,0,1,0,0,0,0,0,0
2016,0,235093,0,1,0,0,0,0,1,0,0
1966,32,133920,0,1,1,0,0,0,0,0,0
1984,27,273653,0,1,1,0,0,0,1,0,0
2009,8,268293,0,0,1,0,0,0,0,0,0
2008,28,273906,0,0,1,0,0,0,0,0,0
1991,25,196293,0,0,1,0,0,0,0,0,0
1977,19,252066,0,0,1,0,0,0,0,0,0
2006,54,299373,0,1,1,0,0,0,0,0,0
1996,0,163560,0,0,0,0,0,0,0,0,0
2005,6,127800,0,0,1,0,0,0,0,1,0
2007,2,253613,0,0,1,0,0,0,0,0,0
1992,4,164768,0,0,1,0,0,0,0,0,0
2005,1,151600,0,0,1,0,0,0,0,0,0
2009,33,226413,0,1,1,0,0,0,0,1,0
2009,6,170106,0,0,1,0,0,0,0,0,0
2010,1,216280,0,1,1,0,0,0,1,0,0
2001,19,312520,0,0,1,0,0,0,0,0,0
2004,0,139666,0,0,0,0,0,0,0,0,0
2008,53,268240,0,0,1,0,0,0,0,0,0
2005,0,213200,0,0,0,0,0,0,0,0,0
2005,2,245240,0,0,1,0,0,0,0,0,0
1991,14,154133,0,1,1,0,0,0,0,0,0
2010,15,215406,0,0,1,0,0,0,0,0,0
1991,2,287666,0,1,1,0,0,0,1,0,0
1996,0,286800,0,1,0,0,0,0,0,0,0
1997,0,115160,0,0,0,0,0,0,0,0,0
2009,0,133700,1,0,0,0,0,0,0,0,0
2005,10,188933,0,1,1,0,0,0,0,0,0
2006,1,253413,0,0,1,0,0,0,0,0,0
2010,0,214893,0,0,0,0,0,0,0,0,0
2009,15,205866,0,0,1,0,0,0,0,0,0
2007,5,234600,0,0,1,0,0,0,0,0,0
2021,1,181000,0,0,1,0,0,0,0,0,0
2021,0,274706,0,0,0,0,0,0,0,0,0
2006,0,192240,0,0,0,0,0,0,0,0,0
2007,0,124240,0,0,0,0,0,0,0,0,0
1992,3,336666,0,1,1,0,0,0,0,0,0
2004,0,276560,0,0,0,0,0,0,0,0,0
1989,22,209280,0,1,1,0,0,0,0,0,0
2006,1,137973,0,0,1,0,1,0,0,0,0
1990,34,285123,0,1,1,0,0,0,0,0,0
2008,0,100533,0,0,0,0,0,0,0,0,0
2005,0,226333,0,1,0,0,0,0,0,0,0
2005,2,164906,0,0,1,0,0,0,0,0,0
2008,12,96720,0,0,1,0,0,0,0,0,0
1997,6,261133,0,0,1,0,0,0,1,0,0
2009,2,298746,0,0,1,0,0,0,0,0,0
2004,54,185266,1,0,1,1,0,0,0,0,0
1980,39,184000,0,1,1,0,0,0,0,0,0
1995,58,247466,0,1,1,0,0,0,0,0,0
1984,73,234332,0,1,1,0,0,0,0,0,1
1998,1,362466,0,0,1,1,0,0,0,0,0
2004,34,312040,0,1,1,0,1,0,0,1,0
2016,7,243546,0,0,1,0,0,0,0,0,0
2010,10,237426,0,0,1,0,0,0,0,0,0
2006,34,191080,0,0,1,0,0,0,0,0,0
2010,0,269999,0,0,0,0,0,0,0,0,0
2002,0,103733,0,0,0,0,0,0,0,0,0
1971,3,181466,0,0,1,0,0,0,0,0,0
2000,0,189937,0,0,0,0,0,0,0,0,0
2001,0,214053,0,0,0,0,0,0,0,0,0
2015,1,249887,0,0,1,0,0,0,0,0,0
2007,0,205573,0,0,1,0,0,0,0,1,0
2015,2,225840,0,1,1,0,0,0,0,0,0
1992,19,268345,0,1,1,0,0,0,0,0,0
1979,8,336800,0,1,1,0,0,0,1,0,0
2007,5,106760,0,0,1,0,0,0,0,0,0
2005,5,245106,0,0,1,0,0,0,0,0,0
2014,54,185653,0,1,1,0,0,0,0,0,0
2008,5,360320,0,0,1,1,0,0,0,0,0
1989,11,168866,0,1,1,0,0,0,0,0,0
1993,4,274560,0,0,1,1,0,0,0,0,0
2008,0,174586,0,0,0,0,0,0,0,0,0
2006,5,135520,1,0,1,0,0,0,0,0,0
2011,8,180746,0,0,1,0,0,0,0,0,0
2010,1,139466,0,1,1,0,0,0,0,0,0
2009,5,240546,0,0,1,0,0,0,0,0,0
2000,2,177386,0,0,1,0,0,0,0,0,0
1975,30,222400,0,0,1,0,0,0,0,0,0
2006,6,181706,0,1,1,0,0,0,0,0,0
2003,0,253066,0,0,0,0,0,0,0,0,0
2004,15,240013,0,0,1,0,0,0,0,0,0
1993,1,191760,0,0,1,0,0,0,0,0,0
2003,0,247946,1,0,0,0,0,0,0,0,0
2005,6,236400,0,0,1,0,0,0,0,0,0
2009,0,112173,0,0,0,0,0,0,0,0,0
2005,10,228826,0,0,1,0,0,0,0,0,0
2001,19,275093,0,0,1,0,0,0,0,0,0
1975,1,196960,0,1,1,0,0,0,0,0,0
2020,0,137962,0,0,0,0,0,0,0,0,0
1966,13,157506,0,0,1,0,0,0,1,0,0
2008,5,156720,0,1,1,0,0,0,0,0,0
2004,7,285293,0,0,1,0,0,0,0,0,0
2019,0,141798,0,0,0,0,0,0,0,0,0
2001,13,153506,1,0,1,0,0,0,0,0,0
2003,0,244266,0,0,0,0,0,0,0,0,0
2006,60,227666,0,0,1,0,0,0,0,0,0
2023,16,216754,0,0,1,0,0,0,0,0,0
1990,0,273226,0,1,0,0,0,0,0,0,0
2008,4,222013,0,0,1,0,0,0,0,0,0
2007,30,220853,1,0,1,0,0,0,0,0,0
2008,1,179026,0,0,1,0,0,0,0,0,0
1938,1,146013,0,0,1,0,0,0,0,0,0
2005,19,244333,0,1,1,0,0,0,0,0,0
2007,0,146773,0,0,0,0,0,0,0,1,0
2004,27,411640,0,0,1,0,0,0,0,0,0
2000,1,156733,0,0,1,0,0,0,1,0,0
1971,5,266066,0,0,1,0,0,0,0,0,0
2008,11,273080,0,0,1,0,0,0,1,0,0
2005,0,250373,0,0,0,0,0,0,0,0,0
1998,0,219400,0,1,0,0,0,0,0,0,0
2001,9,211560,1,0,1,0,0,0,0,0,0
1993,4,169180,0,0,1,0,0,0,0,0,0
2008,26,266000,0,0,1,1,0,0,0,0,0
1999,1,355293,0,1,1,0,0,0,0,0,0
2004,41,262906,0,1,1,0,0,0,0,0,0
2010,17,179520,1,0,1,0,0,0,0,0,0
2004,6,405613,0,1,1,0,0,0,0,0,0
1999,8,221960,0,0,1,0,0,0,0,0,0
2006,0,252693,0,0,1,0,0,0,0,0,0
2003,10,196253,0,0,1,1,0,0,0,0,0
2008,18,237840,0,0,1,0,0,0,0,0,0
2005,29,287960,0,1,1,1,0,0,1,0,0
1974,5,189506,0,1,1,0,0,0,0,0,0
2006,25,326608,0,0,1,0,0,0,0,0,0
1997,41,213133,0,1,1,0,0,0,0,0,0
2005,27,215866,0,1,1,0,0,0,0,0,0
2024,0,153293,0,0,0,0,0,0,0,0,0
2006,1,179266,0,0,1,1,0,0,0,0,0
2004,61,218760,0,0,1,0,0,0,0,0,0
1989,0,256573,0,0,0,0,0,0,0,0,0
2007,0,71866,0,0,0,0,0,0,0,1,0
2005,40,265506,0,1,1,0,0,0,1,0,0
1964,6,151266,0,0,1,0,0,0,0,0,0
1991,3,185200,0,0,1,0,0,0,0,0,0
2013,0,89920,0,0,0,1,0,0,0,0,0
1977,13,208133,0,0,1,0,0,0,0,0,0
1992,21,266533,0,1,1,0,0,0,0,0,0
2008,11,277973,0,0,1,0,0,0,0,0,0
2008,14,345173,0,0,1,0,0,0,0,0,0
2010,18,206679,0,0,1,0,0,0,0,0,0
2004,2,139840,0,0,1,0,0,0,0,0,0
2008,7,341693,0,0,1,0,0,0,0,0,0
1976,2,211186,0,1,1,0,0,0,0,0,0
2023,2,182515,0,0,1,0,0,0,0,0,0
1992,6,238493,0,1,1,0,0,0,0,0,0
2006,0,124750,0,0,1,0,0,0,0,0,0
1995,2,267746,0,0,1,0,0,0,0,0,0
2008,1,338314,0,0,1,0,0,0,0,0,0
2002,36,360333,1,0,1,0,0,0,0,0,0
1989,9,167066,0,0,1,0,0,0,0,0,0
1989,37,185840,0,1,1,0,0,0,0,0,0
1975,33,157400,0,1,1,0,0,0,1,0,0
2006,1,126720,0,1,1,0,0,0,0,0,0
1994,28,102253,0,1,1,0,0,0,0,0,0
2009,39,194226,0,1,1,0,0,0,0,0,0
2002,3,205920,0,0,1,0,0,0,0,0,0
1997,11,138493,0,1,1,0,0,0,1,0,0
2014,9,229066,0,1,1,0,0,0,1,0,0
2010,0,484480,0,0,0,0,0,0,0,0,0
2003,3,256600,0,0,1,1,0,0,0,0,0
2006,2,228040,0,0,1,0,0,0,0,0,0
1991,12,278933,0,0,1,0,0,0,0,0,0
2000,0,120866,0,0,1,0,0,0,0,0,0
2003,8,249213,0,1,1,0,0,0,0,0,0
2003,0,182613,0,0,0,0,0,0,1,0,0
2006,0,537240,0,0,0,0,0,0,0,0,0
1999,1,321306,0,0,1,0,0,0,0,0,0
2001,6,237733,1,0,1,0,0,0,0,0,0
1999,44,259800,1,1,1,0,0,0,0,0,0
1999,35,142653,0,0,1,0,0,0,0,0,0
1966,0,126600,0,0,0,0,0,0,0,0,0
2003,4,168986,0,0,1,0,0,0,0,0,0
2000,4,189160,0,0,1,0,0,0,0,0,0
2024,33,163248,1,0,1,0,0,0,0,0,0
1995,1,140040,0,0,1,0,0,0,0,0,0
2009,2,267760,0,0,1,0,0,0,0,0,0
2000,2,246640,0,0,1,0,0,0,0,0,0
1960,0,342760,0,0,0,0,0,0,1,0,0
2013,9,209866,0,1,1,0,0,0,0,0,0
1979,65,280600,0,0,1,0,0,0,0,0,0
2013,0,472573,0,0,0,0,0,0,0,0,0
2010,6,121253,0,0,1,0,0,0,0,0,0
1999,0,149373,0,0,0,0,0,0,0,0,0
1994,34,366400,1,0,1,0,0,0,0,0,0
1998,3,159400,0,0,1,0,0,0,1,0,0
2008,0,179506,0,0,0,0,0,0,0,0,0
2006,38,203200,0,0,1,0,0,0,0,0,0
2006,0,361500,0,0,0,0,0,0,1,0,0
1993,1,273973,0,0,1,0,0,0,0,0,0
2009,8,330706,0,0,1,0,0,0,0,0,0
2007,3,204106,0,0,1,0,0,0,0,0,0
1984,18,183866,0,0,1,0,0,0,0,0,0
1994,28,239599,0,0,1,0,0,0,0,0,0
1996,16,304706,0,1,1,0,0,0,0,0,0
2009,8,232272,0,0,1,0,0,0,0,0,0
1981,60,228080,0,0,1,0,0,0,0,0,0
1996,10,220066,0,0,1,0,0,0,0,0,0
2007,8,230520,0,0,1,0,0,0,0,0,0
2004,6,451400,0,1,1,0,0,0,1,0,0
1997,5,233400,0,1,1,0,0,0,0,0,0
2001,0,158266,0,1,0,0,0,0,0,0,0
1976,2,157853,0,0,1,0,0,0,0,0,0
1987,33,102680,0,1,1,0,0,0,0,0,0
2009,8,307626,0,0,1,0,0,0,0,0,0
1979,19,347200,0,0,1,0,0,0,0,0,0
2002,63,222626,0,0,1,0,0,0,0,0,0
2007,0,421013,0,0,0,0,0,0,0,0,0
2009,0,65567,0,0,0,0,0,0,0,0,0
2022,21,286605,0,0,1,1,0,0,0,0,0
2000,8,91733,0,0,1,0,0,0,0,0,0
1993,4,206960,0,0,1,0,0,0,0,0,0
2003,0,188066,0,0,0,0,0,0,0,0,0
2003,0,211746,0,0,0,0,0,0,1,0,0
2005,1,220360,0,0,1,0,0,0,0,0,0
2005,16,144306,0,0,1,0,0,0,0,0,0
2023,36,139946,0,0,1,0,0,1,0,0,0
1996,5,262560,0,0,1,1,0,0,0,0,0
2003,0,153226,0,0,0,0,0,0,0,0,0
1992,11,320560,0,1,1,0,0,0,0,0,0
1985,30,231173,0,1,1,0,0,0,0,0,0
2008,2,95800,0,0,1,0,0,0,0,0,0
2009,2,134973,0,0,1,0,0,0,0,0,0
1988,16,371866,0,0,1,0,0,0,0,0,0
1998,0,238000,0,0,0,0,0,0,0,0,0
1989,9,179933,0,0,1,1,0,0,0,0,0
2010,1,289573,0,0,1,0,0,0,0,0,0
2000,16,297866,0,0,1,0,0,0,0,0,0
2022,0,160083,0,0,0,0,0,0,0,0,0
2004,0,842067,0,0,0,0,0,1,0,0,0
1999,9,185533,0,0,1,0,0,0,0,0,0
2003,24,155226,0,0,1,0,0,0,0,0,0
1992,31,142560,0,0,1,0,0,0,0,0,0
2007,4,272706,0,0,1,0,0,0,1,0,0
2004,1,216026,0,1,1,0,0,0,0,1,0
1955,8,124586,0,0,1,0,0,0,0,0,0
2006,26,208266,0,0,1,0,0,0,0,0,0
1992,52,231493,0,0,1,0,0,0,0,0,0
2005,15,254466,1,0,1,0,0,0,0,0,0
2000,3,304373,0,0,1,0,0,0,0,0,0
2001,42,250653,0,1,1,0,0,0,0,0,0
1994,4,228906,0,0,1,0,0,0,0,0,0
2007,1,126760,0,0,1,0,0,0,0,0,0
1997,4,165040,0,0,1,0,0,0,0,0,0
2006,0,254893,0,1,0,0,0,0,1,0,0
1990,27,228080,0,0,1,0,0,0,0,0,0
2005,20,282093,0,0,1,0,0,1,0,0,0
2020,40,187899,0,0,1,0,0,0,0,0,0
2001,0,240586,0,0,0,0,0,0,0,0,0
1985,47,253600,0,0,1,0,0,0,0,0,0
2004,22,169320,0,1,1,0,0,0,0,0,0
2024,2,240000,0,0,1,0,0,0,0,0,0
1996,22,293253,0,0,1,0,0,0,0,0,0
1991,5,222053,0,1,1,0,0,0,0,0,0
2004,1,214320,0,0,1,0,0,0,0,0,0
2007,2,264680,0,1,1,0,0,0,1,0,0
2008,21,83973,0,0,1,0,0,0,0,0,0
1992,32,306666,0,1,1,0,0,0,1,0,0
2009,0,147043,0,0,0,0,0,0,0,0,0
2007,1,209240,0,0,1,0,0,0,0,0,0
2003,7,180546,1,0,1,0,0,0,0,0,0
1979,4,172773,0,0,1,0,0,0,0,0,0
2020,0,156466,0,0,0,0,0,0,0,0,0
2006,9,272560,0,1,1,0,1,0,0,1,0
2009,0,421653,0,0,0,0,0,0,0,0,0
2020,0,168493,0,0,0,0,0,0,1,0,0
1982,27,203053,0,0,1,0,0,0,0,0,0
1981,33,297266,0,1,1,0,0,0,0,0,0
1997,8,629653,0,0,1,0,0,0,0,0,0
2007,24,187160,0,0,1,1,0,0,0,0,0
2010,0,213880,0,0,1,0,0,0,0,0,0
2010,0,320948,0,0,0,0,0,0,0,0,0
2006,1,177400,0,0,1,0,0,0,0,0,0
2012,11,224957,0,0,1,0,0,0,0,0,0
2008,14,313160,0,0,1,0,0,0,0,0,0
2005,0,227453,0,0,0,0,0,0,1,0,0
2007,42,191640,0,0,1,0,0,0,0,0,0
2000,7,196586,0,0,1,0,0,0,0,0,0
2009,4,200388,0,0,1,0,0,0,0,0,0
2002,4,269733,0,1,1,0,0,0,0,0,0
1997,34,263960,0,1,1,0,0,0,1,0,0
2004,18,94493,0,0,1,0,0,0,0,0,0
1983,22,79266,0,0,1,0,0,0,0,0,0
2005,0,316133,0,0,0,0,0,0,0,0,0
2002,6,221213,0,0,1,1,0,0,0,0,0
2004,27,180946,0,0,1,0,0,0,0,0,0
1976,0,240800,0,0,1,0,0,0,0,0,0
1971,2,133500,0,0,1,0,0,0,0,0,0
1994,2,232306,0,0,1,0,0,0,0,0,0
2003,21,217000,0,1,1,0,1,0,0,1,0
2002,31,197906,0,1,1,0,0,0,0,0,0
2006,0,229186,0,0,0,0,0,0,0,0,0
2006,0,191500,0,1,0,0,0,0,0,0,0
1994,79,258693,0,0,1,0,0,0,0,0,0
2007,28,189720,0,0,1,0,0,0,0,0,0
1996,2,207000,0,0,1,0,0,0,0,0,0
1997,0,232840,0,0,0,0,0,0,0,0,0
2008,0,237200,0,0,0,0,0,0,0,0,0
1965,11,157453,0,0,1,0,0,0,0,0,0
2011,0,26280,1,0,0,0,0,0,0,0,0
2006,46,244018,0,0,1,0,0,0,0,0,0
1971,39,136560,0,1,1,0,0,0,0,0,0
2022,4,451200,0,0,1,0,0,0,0,0,0
2006,0,80360,0,0,1,0,0,0,0,0,0
1992,0,110333,0,0,0,0,0,0,0,0,0
1994,11,163026,0,0,1,0,0,0,0,0,0
2009,0,275000,0,0,0,0,0,0,1,0,0
2017,9,210720,0,0,1,1,0,1,0,0,0
1999,1,199933,0,0,1,0,0,0,0,0,0
2014,0,158931,0,0,0,0,0,0,0,0,0
1999,31,278416,0,0,1,0,0,0,0,0,0
1989,17,272293,0,1,1,0,0,0,1,0,0
2007,2,229266,0,1,1,0,0,0,0,1,0
2011,19,235834,0,1,1,0,0,0,0,0,0
2002,1,318893,0,1,1,0,0,0,0,0,0
1997,0,145800,0,1,0,0,0,0,0,1,0
2008,71,273600,0,1,1,0,0,0,0,0,0
2008,12,218906,0,0,1,0,0,0,0,0,0
1938,3,154480,0,0,1,0,0,0,0,0,0
1995,19,199800,0,0,1,0,0,0,0,0,0
2008,4,183466,0,0,1,0,0,0,0,0,0
1988,0,309266,0,0,0,0,0,0,0,0,0
2001,2,224333,0,0,1,0,0,0,0,0,0
1992,24,252906,0,0,1,0,0,0,0,0,0
2008,17,198586,0,0,1,0,0,0,0,0,0
1995,0,249200,0,0,0,0,0,0,0,0,0
2004,24,233506,0,0,1,0,0,0,0,0,0
2006,12,255040,0,0,1,0,0,0,0,0,0
1996,19,256906,0,1,1,0,0,0,0,0,0
2006,0,238400,0,0,0,0,0,0,1,0,0
1977,57,240419,0,1,1,0,0,0,0,0,0
2005,28,417666,0,0,1,0,0,0,0,0,0
1982,5,159000,0,0,1,0,0,0,0,0,0
1996,51,327266,0,1,1,0,0,0,0,0,0
1995,25,265400,0,1,1,0,0,0,0,0,0
2003,0,219693,0,0,0,0,0,0,0,0,0
2019,2,123533,0,0,1,0,0,0,0,0,0
2020,0,130813,0,0,1,0,0,0,0,0,0
2003,25,198800,0,1,1,0,0,0,0,0,0
1973,43,320280,0,0,1,0,0,0,0,0,0
2002,0,165200,0,0,0,0,0,0,0,0,0
2003,3,259680,0,0,1,0,0,0,0,0,0
1999,20,274466,0,0,1,0,0,0,0,0,0
1998,52,204533,0,0,1,0,0,0,0,0,0
1998,46,125373,1,0,1,0,0,0,0,0,0
2024,0,242880,0,0,0,0,0,0,1,0,0
2002,1,221026,0,0,1,0,0,0,0,0,0
2008,21,272520,0,0,1,0,0,0,0,1,0
2005,0,298266,0,0,0,0,0,0,0,0,0
2006,0,147693,0,0,0,1,0,0,1,0,0
2009,63,211493,0,0,1,0,0,0,0,0,0
1961,0,169174,0,0,0,0,0,0,0,0,0
2009,0,266173,0,0,0,0,0,0,0,0,0
1991,16,274226,0,1,1,0,0,0,0,0,0
2003,16,201826,0,0,1,0,0,0,0,0,0
1994,0,130266,0,0,0,0,0,0,0,0,0
2013,27,236106,0,0,1,0,0,0,0,0,0
2003,1,298146,0,0,1,0,0,0,0,0,0
2007,8,297146,0,0,1,0,0,0,0,0,0
2003,8,152120,0,0,1,0,0,0,0,0,0
1995,31,225999,0,1,1,0,0,0,0,0,0
1992,2,518080,0,0,1,1,0,0,0,0,0
2002,0,225040,0,0,0,0,0,0,0,0,0
1991,32,137893,0,0,1,0,0,0,0,0,0
2007,0,208906,0,0,0,0,0,0,0,0,0
2009,9,290626,0,0,1,0,0,0,0,0,0
2007,1,233800,0,0,1,0,0,0,0,0,0
2008,4,194800,0,0,1,0,0,0,0,0,0
2003,68,240800,1,0,1,0,0,0,0,0,0
2001,15,298226,0,1,1,0,0,0,0,1,0
2013,5,158373,0,0,1,0,0,0,0,0,0
2000,9,278800,0,0,1,0,0,0,0,0,0
1998,5,269800,0,0,1,0,0,0,0,0,0
1960,18,144533,0,0,1,0,0,0,0,0,0
2006,41,214453,0,0,1,0,0,0,0,0,0
2009,1,75506,1,0,1,0,0,0,0,1,0
1998,54,222160,1,0,1,0,0,0,0,0,0
1995,0,92000,0,0,0,0,0,0,0,0,0
2003,21,284173,0,1,1,0,0,0,0,0,0
2005,55,307306,0,1,1,0,0,0,0,0,0
1993,6,43546,0,0,1,0,0,0,0,0,0
2000,0,212453,0,0,0,0,0,0,0,0,0
2015,0,161826,0,0,0,0,0,0,0,0,0
1999,5,173426,0,0,1,0,0,0,0,0,0
2006,1,364493,0,0,1,0,0,0,0,0,0
2007,16,323134,1,0,1,0,0,0,0,0,0
2022,0,193066,0,0,1,0,0,0,0,0,0
2016,0,169784,0,0,0,0,0,0,0,0,0
2022,1,263013,0,0,1,0,0,0,0,0,0
1992,38,252093,0,1,1,0,0,0,0,0,0
2021,0,143920,0,0,0,0,0,0,1,0,0
2006,1,170500,0,1,1,0,0,0,0,0,0
1990,7,228600,0,0,1,0,0,0,0,0,0
1969,0,178160,0,0,0,0,0,0,0,0,0
2009,28,257665,0,0,1,0,1,0,0,0,0
1988,0,463493,0,1,0,0,0,0,0,0,0
2009,0,64253,0,0,0,0,0,0,0,0,0
2023,0,262452,1,0,0,0,0,0,0,0,0
2010,0,146893,0,0,0,0,0,0,0,0,0
