spotify_title,spotify_artist,release_date,popularity,duration_ms,explicit,is_rock,is_pop,is_jazz,is_electronic,is_classical,is_blues,is_indie,is_hot,cluster
"Kadisz: II. Lezy na ziemi po ulicach dziecie, i starzec: Grave, senza misura",Krzysztof Penderecki,2015,0,170226,0,0,0,0,0,1,0,0,0,6
Kids In the Store,George Lopez,2003,15,260838,1,0,1,0,0,0,0,0,0,3
Give Me Your Word,Frank Ifield,1991,1,152906,0,1,1,0,0,0,0,0,0,2
Fingerprints,Minipop,2010,22,165133,0,0,1,0,0,0,0,0,0,4
I Only Have Eyes for You,John Stevens,2005,17,245453,0,0,1,1,0,0,0,0,0,5
Jody,Eddie Turner,2006,0,278306,0,1,0,0,0,0,1,0,0,7
Easier by Now,Jamie Richards,2016,2,198746,0,0,1,0,0,0,0,0,0,4
Where The Rats (3),DJ Slugo,2015,1,287960,0,0,1,0,0,0,0,0,0,4
Dept. Of Youth,Pretty Boy Floyd,1999,2,179480,0,1,1,0,0,0,0,0,0,2
Turntable Terrorist,Sonic Subjunkies,1998,1,355706,0,0,1,0,0,0,0,0,0,4
PDA,Backstreet Boys,2009,27,228400,0,0,1,0,0,0,0,0,0,0
Porcelain Man,John Debney,1999,2,77560,0,0,1,0,0,0,0,0,0,4
Did You Ever Go Sailin',The Isaacs,1999,1,194026,0,0,1,0,0,0,0,0,0,4
Vollmond,In Extremo,2001,44,239066,0,1,1,0,0,0,0,0,0,2
Moving Up,Gustavo Santaolalla,2010,4,95720,0,0,1,0,0,1,0,0,0,6
Give Your Heart A Home,Don Francisco,1998,20,265546,0,0,1,0,0,0,0,0,0,4
Nobody's Perfect,Mike + The Mechanics,1988,34,288960,0,1,1,0,0,0,0,0,0,0
好來好去,Alex Fong,2004,0,191982,0,0,1,0,0,0,0,0,0,0
Real McKoy (feat. Busy Signal),Mavado,1900,18,211293,0,0,1,0,0,0,0,0,0,2
This Train,WhoMadeWho,2009,5,205360,0,0,1,0,1,0,0,1,0,1
Knowledge Is King,Kool Moe Dee,1989,4,219773,0,0,1,0,0,0,0,0,0,4
"Beethoven: Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll. Adagio ma non troppo con affetto",Solomon,1993,0,150826,0,0,0,0,0,1,0,0,0,6
Decir Adios,Carlos Ponce,1998,35,269933,0,0,1,0,0,0,0,0,0,0
I Remember When,Patrick Lamb,2024,12,236538,0,0,1,0,0,0,0,0,0,4
The Last Round,Amoral,2004,1,520906,0,0,1,0,0,0,0,0,0,4
You've Never Been Right,Melvins,2006,14,149986,0,1,1,0,0,0,0,0,0,2
When I Grow Up,Fever Ray,2009,40,269640,0,0,1,0,1,0,0,0,0,1
Somos Gitanos,Gipsy Kings,2001,23,220933,0,0,1,0,0,0,0,0,0,4
Luv&GO （Prod.Yvng Finesse）,Stanley,2022,0,135953,0,0,0,0,0,0,0,0,0,4
Let Me Go Home Whiskey,Asleep At The Wheel,1975,6,255160,0,0,1,0,0,0,0,0,0,4
Magdalaine,L.A. Guns,1989,18,368547,0,1,1,0,0,0,0,0,0,2
Gaviota Traidora,Flor Silvestre,1991,40,162272,0,0,1,0,0,0,0,0,0,4
Sweet And Dandy,Toots & The Maytals,1984,32,187506,0,0,1,0,0,0,0,0,0,4
Better Man,Vivian Green,2010,6,251333,0,0,1,0,0,0,0,0,0,4
Wichita Cathedral - Live,Butthole Surfers,2003,5,165386,0,1,1,0,0,0,0,0,0,2
Piece of My Heart,Big Brother & The Holding Company,1968,64,253333,0,1,1,0,0,0,1,0,0,7
Si Yo Tuviera,Los Brujos,1993,7,36546,0,1,1,0,0,0,0,0,0,2
Merzwaltz,Atom,2013,0,331893,0,0,0,0,0,0,0,0,0,4
Hot Night Downtown,Charlie Peacock,1991,0,203600,0,1,0,0,0,0,0,0,0,2
No More Blues - Original Mix,Jimmy Wyble,2014,0,180906,0,0,0,0,0,0,0,0,0,4
Ugly Like Me,Die Symphony,2004,0,230826,0,1,0,0,0,0,0,0,0,2
Tootie Blues,Paul Geremia,2005,0,205666,0,0,0,0,0,0,1,0,0,7
"Concerto a due cori, HWV 332: II. Allegro ma non troppo",George Frideric Handel,2018,0,153906,0,0,0,0,0,1,0,0,0,6
The Heretic Anthem,Slipknot,2001,62,254000,1,1,1,0,0,0,0,0,0,3
Insanity,S.U.P,2008,0,370626,1,0,0,0,0,0,0,0,0,3
Mr. Bozack,EPMD,1990,8,159213,0,0,1,0,0,0,0,0,0,4
Time Will Crawl - 2018 Remaster,David Bowie,1987,29,260226,0,1,1,0,0,0,0,0,0,2
Use Of A Weapon - 2020 Remix / Remaster,Between The Buried And Me,2002,6,291616,1,0,1,0,0,0,0,0,0,3
Porn,Whitney Cummings,2013,9,78945,1,0,1,0,0,0,0,0,0,3
Razamataz,Bruce BecVar,1994,2,228666,0,0,1,0,0,0,0,0,0,4
Celebration,Vivian,2009,0,182640,0,0,0,0,0,0,0,0,0,4
Gone But Not Forgotten,The Del McCoury Band,2007,6,190879,0,0,1,0,0,0,0,0,0,4
Why Don't You Spend The Night,Ronnie Milsap,1980,34,253066,0,1,1,0,0,0,0,0,0,0
Pushing Me Away,Linkin Park,2000,62,191440,0,1,1,0,0,0,0,0,0,2
Thank You Mama,The Jackson Southernaires,1990,1,249000,0,0,1,0,0,0,0,0,0,4
"The Ultimate - Live At Palais X-Tra Zurich, Switzerland / 1999",The Roots,1999,14,237533,1,0,1,0,0,0,0,0,0,3
In Place Of Love [edit],Terminal 11 feat. b.b0Nd,2005,0,114840,0,0,0,0,0,0,0,0,0,4
Wigue,Dobet Gnahoré,2009,3,46546,0,0,1,0,0,0,1,0,0,7
Sangre Americana,Bacilos,2004,16,229320,0,1,1,0,0,0,0,0,0,0
Hip Hug Her,Jimmy McGriff,2003,0,272560,0,0,0,1,0,0,0,0,0,5
Sabina,Sam Fan Thomas,1983,16,428429,0,0,1,0,0,0,0,0,0,4
Grin'in In Ya Face,Smidi Beats,2022,0,189000,0,0,0,0,0,0,0,0,0,4
I'm Going Around in Circles,Jimmy Witherspoon,2008,0,194333,0,0,0,1,0,0,1,0,0,5
Stranger In My Room,Year Long Disaster,2010,3,222053,0,1,1,0,0,0,0,0,0,2
Are We Mindless,Headhunter,2020,0,285320,0,0,0,0,0,0,0,0,0,4
Of Myth And Men,Red I Flight,2008,0,259278,0,0,0,0,0,0,0,0,0,4
Bubbles In My Beer,Bob Wills & His Texas Playboys,2001,32,139133,0,0,1,0,0,0,0,0,0,4
Playing The Role Of God,Adrenaline,2008,0,232053,1,0,0,0,0,0,0,0,0,3
Be With Me,Mindy McCready,2002,4,231280,0,0,1,0,0,0,0,0,0,4
Special Someone,Geggy Tah,2001,0,231560,0,0,0,0,0,0,0,0,0,4
McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),Seamus Egan,1985,0,277866,0,0,0,0,0,0,0,0,0,4
Strange Kinda Feeling - Take 2,Elmore James,2015,0,161266,0,0,0,0,0,0,1,0,0,7
Knowledge Of Self,BT,2003,7,399666,0,0,1,0,0,0,0,0,0,4
Right Now,Korn,2003,55,189960,1,1,1,0,0,0,0,0,0,3
Sex Will Sell,Faking David,2006,0,196546,0,0,0,0,0,0,0,0,0,4
Black Betty,Pat Travers,2007,16,239080,0,1,1,0,0,0,1,0,0,7
Jingle Bell Rock,Bobby Russell,2009,1,131106,0,0,1,0,0,0,0,0,0,4
Mulin' Around,The Sugarman 3,2006,2,200306,0,0,1,0,0,0,0,0,0,4
Hook of Holland,Eric Burdon,2013,0,379280,0,0,0,0,0,0,1,0,0,7
Garden Of Eden,Donna The Buffalo,2008,3,232586,0,0,1,0,0,0,0,0,0,4
Swinging Down The Lane,Gisele MacKenzie,2000,0,181987,0,0,0,0,0,0,0,0,0,4
我愛夏卡爾,Maggie Chiang,2005,6,230480,0,0,1,0,0,0,0,0,0,0
No Bad Oral Sex / Dick Dessert,Monique Marvez,2004,0,639600,1,0,0,0,0,0,0,0,0,3
Gone Dead On You Blues,Blind Lemon Jefferson,2010,1,166466,0,0,1,0,0,0,1,0,0,7
Obstacles in My Way,Walter Trout,2006,2,234266,0,1,1,0,0,0,1,0,0,7
Les chasseurs d'esclaves,Gabriel Yared,2006,7,119080,0,0,1,0,0,0,0,0,0,4
Ammunition,The Jane Shermans,2019,0,235493,0,0,0,0,0,0,0,0,0,4
Got To Find My Little Woman,Blind Boy Fuller,2023,0,155920,0,0,0,0,0,0,1,0,0,7
I Love This Town,Bon Jovi,2008,21,278093,0,1,1,0,0,0,0,0,0,2
When The Sun Comes Out,Dancecore Allstars,2007,1,401160,0,0,1,0,0,0,0,0,0,4
La Marca De Tus Labios,Sergio Dalma,1995,6,276840,0,1,1,0,0,0,0,0,0,0
The Old Rugged Cross / Near The Cross - Medley,Andy Griffith,1998,2,213093,0,0,1,0,0,0,0,0,0,4
Face Drop,Sean Kingston,2009,20,184573,0,0,1,0,0,0,0,0,0,0
ぼうけんのしょがきえました！[Long ver.] (feat. 天馬司&鳳えむ&鏡音リン&鏡音レン),ワンダーランズ×ショウタイム,2022,37,223466,0,0,1,0,0,0,0,0,0,4
Hollow Dream - Original Mix,M.I.K.E.,2007,0,442880,0,0,0,0,0,0,0,0,0,4
I Know Somethin (Bout You),Alice In Chains,1990,46,262360,1,1,1,0,0,0,0,0,0,3
Ego Trip by Nikki Giovanni,Blackalicious,1999,14,104933,0,0,1,0,0,0,0,0,0,4
Jesus Hold My Hand - The Best of Homecoming Volume 1 Version,Bill & Gloria Gaither,1997,5,198120,0,0,1,0,0,0,0,0,0,4
I Don't Want to Be Lonely,Gyptian,2011,0,147491,0,0,0,0,0,0,0,0,0,4
Dedicated To The One I Love,The Shirelles,2005,45,124186,0,1,1,0,0,0,0,0,0,2
That Blows My Mind,The Gone Jackals,1998,0,228933,0,0,0,0,0,0,0,0,0,4
Gun Thirsty,Bounty Killer,2001,4,231840,0,0,1,0,0,0,0,0,0,4
Uptown,Camp Lo,2020,5,214453,0,0,1,1,0,0,0,0,0,5
Hold Me,Les Hou-Lops,2021,0,152813,0,0,0,0,0,0,0,0,0,4
Collapsar,Brand X,1977,33,95706,0,1,1,1,0,0,0,0,0,5
Pranafestation - Eccodek Remix,Desert Dwellers,2012,11,384733,0,0,1,0,0,0,0,0,0,4
I Believe,Casual,2005,21,240466,0,0,1,0,0,0,0,0,0,4
Harlem Shuffle,The Righteous Brothers,1996,4,187826,0,1,1,0,0,0,0,0,0,0
Sentimental Journey,The Merry Macs,1937,20,182813,0,0,1,0,0,0,0,0,0,4
Sleeping My Day Away - Live,D-A-D,1998,9,335666,0,1,1,0,0,0,0,0,0,2
In The Name Of God - Gentle Revolution Album Version,Scott Krippayne,2005,0,244826,0,0,0,0,0,0,0,0,0,4
There Will Be Blood Tonight,Lizzy Borden,2000,9,236360,0,0,1,0,0,0,0,0,0,4
The Drop-Off,The Tragically Hip,2006,10,219933,1,1,1,0,0,0,0,1,0,8
Rebelión,Juanes,2021,29,217213,0,1,1,0,0,0,0,0,0,0
Bubulina (En Vivo),Sui Generis,1975,20,319000,0,1,1,0,0,0,0,0,0,2
Seis Perlas Cubanas,Orquesta Sublime,2014,1,168298,0,0,1,0,0,0,0,0,0,4
Under The Palms,Photek,2000,6,157333,0,0,1,0,0,0,0,0,0,4
Limosna de Amores,Isabel Pantoja,2006,6,262226,0,0,1,0,0,0,0,0,0,0
Mi Alma Esta Enamorada,Bobby Pulido,1996,22,229826,0,0,1,0,0,0,0,0,0,4
Tabloid Junkie,Michael Jackson,1995,46,272706,0,0,1,0,0,0,0,0,0,4
Borrow Mine,Bebo Norman,2004,8,280386,0,1,1,0,0,0,0,0,0,2
Running Sabotage,Johnny Pearson,1974,0,111386,0,0,0,0,0,0,0,0,0,4
Fixin' to Die Blues,Bukka White,1970,29,168733,0,0,1,0,0,0,1,0,0,7
People Like New,Seven Mary Three,1997,11,238106,0,0,1,0,0,0,0,0,0,4
Venice Queen,Red Hot Chili Peppers,2002,48,367026,0,1,1,0,0,0,0,0,0,2
It's Not Unusual,Willie Bobo,1965,21,141893,0,0,1,1,0,0,0,0,0,5
I Can't,Foxy Brown,1999,30,287666,1,0,1,0,0,0,0,0,0,3
Piranha,Bumblefoot,2008,5,200706,0,0,1,0,0,0,0,0,0,4
Strangerhood,Schizoid,2004,0,244666,0,0,0,0,0,0,0,0,0,4
Oute Mia Fora,Irini Merkouri,1984,0,237813,0,0,1,0,0,0,0,0,0,0
Sublime Control,:Blacks On :Blondes,2009,0,383746,0,0,0,0,0,0,0,0,0,4
You Made the Difference to My Life,Ben E. King,1981,6,339666,0,1,1,0,0,0,0,0,0,2
Meditations,Joanna Connor,1996,1,245213,0,0,1,0,0,0,1,0,0,7
Death Don't Have No Mercy - Live,Hot Tuna,1970,18,374960,0,1,1,0,0,0,1,0,0,7
Pus-Filled Carcass,Hemdale,2002,12,166693,0,0,1,0,0,0,0,0,0,4
She Will Never Let Me Down,Toots & The Maytals,2005,3,125906,0,0,1,0,0,0,0,0,0,4
Life,CeCe Winans,1998,19,249600,0,0,1,0,0,0,0,0,0,4
"Flash, Crash and Thunder",The LeRoi Brothers,2002,0,126573,0,0,0,0,0,0,0,0,0,4
On The Boards,Taste,1970,27,360400,0,1,1,0,0,0,1,0,0,7
Evenfall,Dark Fortress,2009,15,336320,0,0,1,0,0,0,0,0,0,4
Represent,xDeathstarx,2008,5,122720,0,0,1,0,0,0,0,0,0,4
Fleeting Sound,Time Factory,2006,0,245253,0,0,0,0,0,0,0,0,0,4
No Sé Lo Que Hacer,Los Auténticos Decadentes,1989,17,199853,0,1,1,0,0,0,0,0,0,2
Hoy,Sossa,2022,39,154105,1,0,1,0,0,0,0,0,0,3
Confused,Deborah Coleman,2000,4,209440,0,0,1,0,0,0,1,0,0,7
Supercuts,Rodney-O & Joe Cooley,2001,13,346266,1,0,1,0,0,0,0,0,0,3
All at Sea,Richard Walters,2009,12,197813,0,0,1,0,0,0,0,1,0,8
Port Now!,Sirka Ragnar,2006,3,178126,0,0,1,0,0,0,0,0,0,4
Waheera,Arturo Sandoval,1995,6,314440,0,0,1,1,0,0,0,0,0,5
Falstaff: Dal labbro il canto,Giuseppe Verdi,2001,0,255226,0,0,0,0,0,1,0,0,0,6
The All-Ireland,Christie Hennessy,1973,0,180309,0,0,0,0,0,0,0,0,0,4
You Are Always On My Mind,Barbara Jones,2012,27,225413,0,1,1,0,0,0,0,0,0,2
"Dreidel, Dreidel, Dreidel, Dreidel!",Schoolyard Heroes,2008,4,103413,0,0,1,0,0,0,0,0,0,4
Annie's Angle,Mando Diao,2004,18,182226,0,1,1,0,0,0,0,1,0,8
"¡Caray! - con Loquillo, directo Enjoy 07",Jaime Urrutia,2007,8,214439,0,0,1,0,0,0,0,0,0,0
Father John MacLeod's Jig,Natalie MacMaster,1999,2,175560,0,0,1,0,0,0,0,0,0,4
Cutting Edge,The Nails,2009,1,238320,0,0,1,0,0,0,0,0,0,4
坐立不安,Tanya Chua,2005,12,254240,0,0,1,0,0,0,0,0,0,0
Please Listen To My Demo,EPMD,1989,23,181466,1,0,1,0,0,0,0,0,0,3
Lo and Beholden,Patti Smith,2000,18,283333,0,0,1,0,0,0,0,0,0,4
Bolivian Surf,Bersuit Vergarabat,1996,14,180133,0,1,1,0,0,0,0,0,0,2
I See You,Grayson Capps,2005,6,242120,0,0,1,0,0,0,0,0,0,4
And This Too Shall Pass,Stefon Harris,2012,2,750480,0,0,1,1,0,0,0,0,0,5
Trouble in Mind,Rick Ross,2000,0,199836,0,0,0,0,0,0,0,0,0,4
Cuycha,Jorge Alfano,1996,0,166760,0,0,0,0,0,0,0,0,0,4
Abstracto,Catupecu Machu,2009,6,322826,0,1,1,0,0,0,0,0,0,2
Le Loup,Brice Kapel,2004,7,190493,0,0,1,0,0,0,0,0,0,4
In His Name,Whiteheart,2012,0,257425,0,1,0,0,0,0,0,0,0,2
Calla,Mazz,2008,24,218266,0,0,1,0,0,0,0,0,0,4
Preparation,Vangelis,2004,16,101866,0,0,1,0,0,0,0,0,0,4
Ugly MF,Asure,2002,0,215120,0,0,0,0,0,0,0,0,0,4
"Traditional: Ah, el novio no quiere dinero",Traditional,2018,2,87626,0,0,1,0,0,0,0,0,0,4
Dr. Bernice,Cracker,1992,14,381533,0,1,1,0,0,0,0,0,0,0
How Many More Years,John Hammond,2006,3,196373,0,0,1,0,0,0,1,0,0,7
"Dance of the Witches - From ""The Witches of Eastwick""",John Williams,2003,4,287253,0,0,1,0,0,0,0,0,0,4
Where Are You - David & Carr Remix,Abbott & Chambers,2008,9,496721,0,0,1,0,0,0,0,0,0,4
Bad Influence - Live,Robert Cray,2015,14,230133,0,1,1,0,0,0,1,0,0,7
Knight -> King 4,Pagan Wanderer Lu,2007,0,346253,0,0,0,0,0,0,0,1,0,8
Linda Mariposa,Alfredo Gutierrez,1969,9,132540,0,0,1,0,0,0,0,0,0,4
Quand j'improvise sur mon piano,Jacques Higelin,2007,2,163066,0,1,1,0,0,0,0,0,0,2
How Ya Like Me Now,Kool Moe Dee,1987,36,337333,0,0,1,0,0,0,0,0,0,4
Nostradamus,Eduardo Dussek,1981,28,160800,0,0,1,0,0,0,0,0,0,0
Como Boomerang,Juan Carlos Baglietto,1988,4,205800,0,1,1,0,0,0,0,0,0,2
"Lemons, For Kevin",Alternative TV,1994,0,237093,0,0,0,0,0,0,0,0,0,4
Do Tha Ratchet,Ratchet King,2005,33,298586,1,0,1,0,0,0,0,0,0,3
Ihmisen Lento,Indica,2004,12,210853,0,0,1,0,0,0,0,0,0,4
Up on the Roof,Little Eva,1962,19,176000,0,1,1,0,0,0,0,0,0,0
Sera Cuestion De Conversar,Leonardo Favio,1994,2,229933,0,0,1,0,0,0,0,0,0,0
When a Lady Meets a Gentleman Down South,Sophie Tucker,1955,2,179160,0,0,1,0,0,0,0,0,0,4
I Say No,Mighty Diamonds,1987,2,242200,0,1,1,0,0,0,0,0,0,2
The Tarnished Angels,Fehlfarben,1991,1,330653,0,0,1,0,0,0,0,0,0,4
每天愛你多一些,Jacky Cheung,1991,55,279440,0,0,1,0,0,0,0,0,0,0
From The Ritz To The Rubble,Arctic Monkeys,2006,65,193426,0,1,1,0,0,0,0,1,0,8
Sporting Life Blues,Eric Clapton,2006,28,211186,0,1,1,0,0,0,1,0,0,7
My Friend the Blind,Workhorse,2007,0,276373,0,0,0,0,0,0,0,0,0,4
Dirty Dancer,Michael White,1987,0,239640,0,0,0,0,0,0,0,0,0,4
Always And Forever (BFF),Raze,1999,7,937960,0,0,1,0,0,0,0,0,0,4
Revival In The Land - Halleulujah Live Album Version,The Nelons,1995,0,227293,0,0,0,0,0,0,0,0,0,4
Ali Baba,Jackie Edwards,2006,4,181946,0,1,1,0,0,0,0,0,0,2
I'm so Happy Now - Single Version; Mono,The Young Rascals,1967,17,171289,0,1,1,0,0,0,0,0,0,0
In My Dreams,Lionel Richie,2021,11,296111,0,1,1,0,0,0,0,0,0,2
Ti Patheno,Yiannis Tassios,2004,0,208120,0,0,0,0,0,0,0,0,0,4
Arabian Night,The Monroes,1983,9,221453,0,0,1,0,0,0,0,0,0,0
Alter Mann - Remastered,Der Plan,1991,0,137186,0,0,0,0,1,0,0,0,0,1
On My Own,Debra Laws,1981,19,261173,0,0,1,0,0,0,0,0,0,4
"Why, Now Baby?",Red Stick Ramblers,2009,1,194906,0,0,1,0,0,0,0,0,0,4
Halloween II - Mix-O-Lydian 1981,Misfits,1996,27,133346,0,0,1,0,0,0,0,0,0,4
Festival Of Love,Gene Chandler,1962,8,148049,0,0,1,0,0,0,1,0,0,7
Gullveig,Black Messiah,2009,15,488533,0,0,1,0,0,0,0,0,0,4
Motorcycle Girl,Eric Burdon,2004,6,232626,0,0,1,0,0,0,1,0,0,7
Reckoning,Unloco,2001,8,205733,0,1,1,0,0,0,0,0,0,2
You Were On the Right Street,Little Milton,2002,2,193866,0,0,1,0,0,0,1,0,0,7
I Wouldn't Change A Thing,Bobby Vee,2010,1,256493,0,1,1,0,0,0,0,0,0,0
El Gallo y la Vaca,Richie Ray & Bobby Cruz,2005,5,223399,0,0,1,0,0,0,0,0,0,4
Sixth of June,It Dies Today,2006,26,184240,0,0,1,0,0,0,0,0,0,4
Goofus,Les Paul & Mary Ford,2000,0,157998,0,0,0,0,0,0,0,0,0,4
Fall In Love,Glen Ricks,1992,13,218880,0,1,1,0,0,0,0,0,0,2
Les Corps Glorieux (7 Visions De La Vie Des Ressuscités) (1939) : VII Le Mystère De La Sainte-Trinité,Olivier Messiaen,1992,0,462933,0,0,0,0,0,1,0,0,0,6
Travellin' On,Charlie Byrd Trio,1994,0,267480,0,0,0,1,0,0,0,0,0,5
Second Chances (feat. Darien Brockington & Bilal),Little Brother,2010,5,245280,1,0,1,0,0,0,0,0,0,3
Family Galaxy,Tim Exile,2009,6,305573,0,0,1,0,0,0,0,0,0,0
Autores Anonimos,Chango Spasiuk,1998,2,135040,0,0,1,0,0,0,0,0,0,4
Pop dat shit,DJ Omega,2006,0,217346,1,0,0,0,0,0,0,0,0,3
Jesus Is Coming Soon,Blind Willie Johnson,2015,11,66880,0,0,1,0,0,0,1,0,0,7
Kimisou Palikari (Th' Allaxi To Feggari) - Remastered,Vicky Mosholiou,2004,1,274760,0,0,1,0,0,0,0,0,0,4
Show Me Your Teeth,Year Long Disaster,2010,13,236160,0,1,1,0,0,0,0,0,0,2
It's All Because,Smash Palace,1999,0,276813,0,0,1,0,0,0,0,0,0,0
Is It a Sin - Circada's Stadium Remix,Deepest Blue,2004,16,513520,0,0,1,0,0,0,0,0,0,4
Everyday,James Taylor,1985,39,193960,0,1,1,0,0,0,0,0,0,2
When Jesus Comes Calling For Me,Dolly Parton,1998,16,165973,0,0,1,0,0,0,0,0,0,0
Hello - Empyre One Remix Edit,Jan Wayne,2009,9,210394,0,0,1,0,0,0,0,0,0,4
2.000 kilómetros,David Summers,1994,10,247693,0,0,1,0,0,0,0,0,0,4
He Wasn't Man Enough,Toni Braxton,2000,63,261933,0,0,1,0,0,0,0,0,0,0
What You Gonna Do - Original,Chris Farlowe,2006,0,181360,0,0,0,0,0,0,1,0,0,7
Aloha,Brice Kapel,2004,0,297133,0,0,0,0,0,0,0,0,0,4
With Tears In My Eyes,Wesley Tuttle,2016,0,180213,0,0,0,0,0,0,0,0,0,4
UNDER THE BAYOU MOON,Bob Cheevers,2023,0,203493,0,0,0,0,0,0,0,0,0,4
Simple Communication,Jimmy Riley,2001,0,229600,0,1,0,0,0,0,0,0,0,2
A Closure in Infinity,Goatwhore,2003,4,225026,0,0,1,0,0,0,0,0,0,4
Parchman Farm,Cactus,1970,27,187066,0,1,1,0,0,0,1,0,0,7
Submit,Freakhouse,2009,0,206693,0,0,0,0,0,0,0,0,0,4
Passin' The Faith Along - Live,Gaither,2004,5,181213,0,0,1,0,0,0,0,0,0,4
Say Say Say (Waiting 4 U) - Steff da Campo & 71 Digits Radio Mix,Hi_Tack,2020,55,153600,0,0,1,0,0,0,0,0,0,4
Miss Ohio's Nameless,WHY?,2005,4,173680,0,0,1,0,0,0,0,1,0,8
Get Down - Explicit Album Version,Amil,2000,2,269200,1,0,1,0,0,0,0,0,0,3
I Don't Want Your Love,Dealership,2004,0,103533,0,0,1,0,0,0,0,0,0,0
Amor Siciliano,Juan Carlos Baglietto,1993,3,225280,0,1,1,0,0,0,0,0,0,2
Abilene,The Highwaymen,1972,0,277827,0,0,0,0,0,0,0,0,0,4
Dido,Kékélé,1996,6,264133,0,0,1,0,0,0,0,0,0,4
Belle Isle Players,Starski and Clutch,2003,6,247196,0,0,1,0,0,0,0,0,0,4
Keep on Dancin' (Last Man Standin'),Alex Gopher,1999,0,687680,0,0,0,0,0,0,0,0,0,4
Rocket - 2011 Remaster,The Smashing Pumpkins,1993,48,246413,0,1,1,0,0,0,0,0,0,2
Steel Guiter Stomp,Hank Penny,2009,1,170933,0,0,1,0,0,0,0,0,0,4
Musical 69,Pepper,2008,12,173426,0,1,1,0,0,0,0,0,0,2
Hard Times,Sunnyland Slim,2006,0,149493,0,0,0,0,0,0,1,0,0,7
Three Little Fishes,Frankie Howard,2007,0,202600,0,0,0,0,0,0,0,0,0,4
Just in Time,Larytta,2005,0,278133,0,0,0,0,0,0,0,0,0,4
Yiri Yiri Bon,Ricardo Lemvo,2007,9,292120,0,0,1,0,0,0,0,0,0,4
"Chinatown (feat. Carlos ""Patato"" Valdez & Tito Puente)",Jose Mangual,2010,21,180162,0,0,1,1,0,0,0,0,0,5
A Burrinha,Quinteto Violado,1999,0,136493,0,0,0,0,0,0,0,0,0,4
Kyrie Eleison,Jane Winther,2005,11,159853,0,0,1,0,0,0,0,0,0,4
Isabel,Juana Molina,2002,9,262893,0,0,1,0,1,0,0,1,0,1
Evil Woman,Spooky Tooth,2015,26,548826,0,1,1,0,0,0,1,0,0,7
Keep The Change,Joe Bataan,2005,10,199386,0,0,1,0,0,0,0,0,0,4
Heaven's In New York,Wyclef Jean,2007,10,287506,0,0,1,0,0,0,0,0,0,4
SFM,Basement Jaxx,2001,20,161866,0,0,1,0,1,0,0,0,0,1
All Shook Up,Smidi Beats,2022,0,200816,0,0,0,0,0,0,0,0,0,4
Hawaii Blues,Commander Cody and His Lost Planet Airmen,1975,10,185440,0,1,1,0,0,0,0,0,0,2
Screen Kiss,Thomas Dolby,1984,20,333773,0,0,1,0,0,0,0,0,0,0
Long Distance Moan,Blind Lemon Jefferson,1900,1,201798,0,0,1,0,0,0,1,0,0,7
Bateu No Paladar,Moraes Moreira,1981,4,243991,0,0,1,0,0,0,0,0,0,4
Oh Serena,The Distillers,2000,30,152693,0,0,1,0,0,0,0,0,0,4
Take It Back To '85,Tha Eastsidaz,2000,15,262173,1,0,1,0,0,0,0,0,0,3
Love Ain't Nothing but a Business Goin' On,Junior Parker,1991,10,202560,0,0,1,0,0,0,1,0,0,7
The Cross That Bears His Name,Cheri Keaggy,1994,3,262200,0,1,1,0,0,0,0,0,0,2
You Made Me The Thief Of Your Heart,The Shamrock Singers,2008,0,395866,0,0,0,0,0,0,0,0,0,4
Trust In The Lord,Lynn August,2001,0,262560,0,0,0,0,0,0,0,0,0,4
Tora,Polina,1984,2,203493,0,0,1,0,0,0,0,0,0,0
三更夜半Wild Mix - Live in Hong Kong/2011,Sandy Lam,2012,5,821186,0,0,1,0,0,0,0,0,0,0
Morse,Gorki,2006,5,209280,0,1,1,0,0,0,0,0,0,0
Making Believe - 1955 Single Version,Kitty Wells,1956,34,175800,0,0,1,0,0,0,0,0,0,0
"Three Romances for Violin & Piano, Op. 22: III. Third Movement",Clara Schumann,1996,0,262933,0,0,0,0,0,1,0,0,0,6
Adelante,Isabel Pantoja,2002,8,183226,0,0,1,0,0,0,0,0,0,0
Eriatarka,The Mars Volta,2003,42,380466,0,1,1,0,0,0,0,1,0,8
Just Say Yes,Snow Patrol,2009,58,281346,0,1,1,0,0,0,0,0,0,0
Why Do I,FFH,2001,4,277626,0,1,1,0,0,0,0,0,0,2
Shaggy Dog Songs,The Highwaymen,1972,0,150813,0,0,0,0,0,0,0,0,0,4
Get It Together,Beastie Boys,1994,52,245626,1,1,1,0,0,0,0,0,0,3
02'-15',Karlheinz Stockhausen,1988,2,277173,0,0,1,0,0,1,0,0,0,6
It's Alright,Jennifer Clarke,2008,0,213213,0,0,0,0,0,0,0,0,0,4
Make it with You,Sugar Minott,2024,8,211732,0,1,1,0,0,0,0,0,0,2
Permanently Lonely,Billie Jo Spears,2007,1,180906,0,0,1,0,0,0,0,0,0,0
Le Chagrin De Coco,Alexandre Desplat,2009,10,179746,0,0,1,0,0,0,0,0,0,4
I'm Living In Canaan Now,The Perrys,2005,14,125960,0,0,1,0,0,0,0,0,0,4
